"subj_idx","level","absLevel","levelMean","periodicity","nEvents","rt","response"
11,-2,2,-2.81,"Aperiodic",5,1.639,1
11,-1,1,-1.405,"Periodic",7,2.208,1
11,1,1,1.405,"Aperiodic",7,2.229,1
11,1,1,1.405,"Aperiodic",7,2.295,1
11,2,2,2.81,"Periodic",5,1.471,1
11,-4,4,-5.62,"Periodic",4,1.244,1
11,-1,1,-1.405,"Periodic",5,1.609,1
11,2,2,2.81,"Aperiodic",4,1.699,0
11,1,1,1.405,"Aperiodic",5,1.793,1
11,-1,1,-1.405,"Periodic",5,1.636,1
11,4,4,5.62,"Aperiodic",5,1.61,1
11,1,1,1.405,"Aperiodic",10,3.302,0
11,1,1,1.405,"Periodic",4,1.254,1
11,-2,2,-2.81,"Periodic",4,1.242,1
11,4,4,5.62,"Periodic",4,1.327,1
11,-4,4,-5.62,"Periodic",4,1.028,1
11,-2,2,-2.81,"Periodic",4,1.07,1
11,-2,2,-2.81,"Aperiodic",5,1.568,1
11,-4,4,-5.62,"Periodic",4,1.032,1
11,4,4,5.62,"Aperiodic",4,1.168,1
11,4,4,5.62,"Periodic",4,1.045,1
11,-2,2,-2.81,"Periodic",3,0.994,1
11,1,1,1.405,"Aperiodic",4,1.232,0
11,-4,4,-5.62,"Aperiodic",4,1.13,1
11,4,4,5.62,"Aperiodic",6,1.917,1
11,2,2,2.81,"Aperiodic",6,2.035,0
11,-4,4,-5.62,"Aperiodic",3,0.894,1
11,2,2,2.81,"Periodic",6,1.93,1
11,2,2,2.81,"Periodic",4,1.237,1
11,-2,2,-2.81,"Aperiodic",5,1.459,1
11,-2,2,-2.81,"Aperiodic",7,2.204,1
11,4,4,5.62,"Periodic",6,1.689,1
11,-1,1,-1.405,"Aperiodic",11,3.311,0
11,-4,4,-5.62,"Periodic",7,2.042,1
11,4,4,5.62,"Aperiodic",4,1.012,1
11,-2,2,-2.81,"Aperiodic",6,1.634,0
12,2,2,3.25,"Aperiodic",4,1.212,1
12,-1,1,-1.625,"Periodic",6,1.784,1
12,-1,1,-1.625,"Periodic",10,3.051,1
12,-4,4,-6.5,"Periodic",9,2.736,1
12,1,1,1.625,"Aperiodic",9,2.984,1
12,-4,4,-6.5,"Periodic",4,1.135,1
12,-4,4,-6.5,"Periodic",9,2.668,1
12,-2,2,-3.25,"Aperiodic",5,1.488,1
12,-2,2,-3.25,"Periodic",7,2.085,1
12,4,4,6.5,"Aperiodic",5,1.373,1
12,4,4,6.5,"Aperiodic",5,1.235,1
12,-4,4,-6.5,"Aperiodic",4,1.45,1
12,1,1,1.625,"Periodic",10,3.2,1
12,1,1,1.625,"Periodic",5,1.486,1
12,1,1,1.625,"Aperiodic",6,1.729,1
12,-1,1,-1.625,"Aperiodic",5,1.507,0
12,4,4,6.5,"Periodic",9,2.727,1
12,-4,4,-6.5,"Aperiodic",8,2.759,1
12,2,2,3.25,"Aperiodic",6,1.919,1
12,1,1,1.625,"Aperiodic",5,1.599,1
12,-1,1,-1.625,"Aperiodic",11,3.574,0
12,2,2,3.25,"Periodic",8,2.608,1
12,-1,1,-1.625,"Periodic",8,2.432,1
12,-4,4,-6.5,"Periodic",5,1.347,1
12,2,2,3.25,"Aperiodic",15,4.773,0
12,-1,1,-1.625,"Aperiodic",5,1.535,1
12,2,2,3.25,"Aperiodic",7,2.294,1
12,1,1,1.625,"Periodic",7,2.046,1
12,4,4,6.5,"Aperiodic",5,1.177,1
12,-1,1,-1.625,"Aperiodic",6,1.58,1
12,-2,2,-3.25,"Aperiodic",6,2.024,0
12,1,1,1.625,"Aperiodic",4,1.152,1
12,1,1,1.625,"Aperiodic",5,1.523,1
12,4,4,6.5,"Periodic",7,2.064,1
12,-4,4,-6.5,"Periodic",5,1.479,1
12,-2,2,-3.25,"Periodic",7,2.16,1
12,2,2,3.25,"Periodic",5,1.585,1
12,4,4,6.5,"Aperiodic",4,1.302,1
12,-2,2,-3.25,"Aperiodic",4,1.206,1
12,-2,2,-3.25,"Aperiodic",3,0.924,1
12,-4,4,-6.5,"Aperiodic",5,1.371,1
12,-4,4,-6.5,"Aperiodic",9,2.843,1
12,4,4,6.5,"Aperiodic",5,1.668,1
12,-1,1,-1.625,"Periodic",4,1.12,0
12,2,2,3.25,"Aperiodic",16,5.267,1
12,-2,2,-3.25,"Aperiodic",6,2.196,1
12,-4,4,-6.5,"Aperiodic",4,1.413,1
12,-1,1,-1.625,"Aperiodic",10,3.111,1
12,4,4,6.5,"Periodic",6,1.761,1
12,-2,2,-3.25,"Periodic",5,1.333,1
12,-2,2,-3.25,"Periodic",9,2.671,1
12,2,2,3.25,"Periodic",5,1.386,1
12,2,2,3.25,"Periodic",5,1.419,1
12,2,2,3.25,"Periodic",5,1.549,1
12,1,1,1.625,"Periodic",12,3.956,0
12,-1,1,-1.625,"Periodic",8,2.597,0
12,4,4,6.5,"Periodic",6,1.765,1
12,4,4,6.5,"Periodic",6,1.934,1
12,1,1,1.625,"Periodic",5,1.349,1
12,-2,2,-3.25,"Periodic",6,1.696,1
12,-4,4,-6.5,"Periodic",6,1.819,1
12,2,2,3.25,"Aperiodic",4,1.391,1
12,2,2,3.25,"Periodic",6,1.984,1
12,1,1,1.625,"Periodic",8,2.604,1
12,1,1,1.625,"Periodic",7,2.165,0
12,4,4,6.5,"Periodic",8,2.369,1
12,2,2,3.25,"Aperiodic",8,2.361,1
12,-1,1,-1.625,"Aperiodic",8,2.359,0
12,-1,1,-1.625,"Periodic",6,1.827,1
12,2,2,3.25,"Periodic",7,2.013,1
12,-2,2,-3.25,"Periodic",5,1.422,1
12,2,2,3.25,"Aperiodic",5,1.202,0
12,1,1,1.625,"Aperiodic",8,2.179,0
12,-4,4,-6.5,"Periodic",13,4.08,0
12,-4,4,-6.5,"Periodic",4,1.232,1
12,4,4,6.5,"Aperiodic",7,2.148,1
12,-1,1,-1.625,"Aperiodic",10,3.069,0
12,-2,2,-3.25,"Aperiodic",7,2.399,1
12,-1,1,-1.625,"Aperiodic",11,3.544,1
12,1,1,1.625,"Aperiodic",8,2.537,1
12,-4,4,-6.5,"Aperiodic",11,3.338,0
12,-4,4,-6.5,"Periodic",8,2.543,1
12,-2,2,-3.25,"Aperiodic",11,3.769,0
12,-1,1,-1.625,"Periodic",5,1.58,1
12,4,4,6.5,"Periodic",7,2.112,1
12,-4,4,-6.5,"Aperiodic",10,2.926,1
12,-1,1,-1.625,"Periodic",11,3.615,1
12,-1,1,-1.625,"Periodic",11,3.564,0
12,1,1,1.625,"Aperiodic",5,1.248,1
12,-2,2,-3.25,"Aperiodic",6,1.899,1
12,2,2,3.25,"Periodic",5,1.542,1
12,4,4,6.5,"Aperiodic",5,1.253,1
12,-4,4,-6.5,"Aperiodic",6,1.927,1
12,-4,4,-6.5,"Aperiodic",6,1.807,1
12,4,4,6.5,"Aperiodic",4,1.32,1
12,1,1,1.625,"Periodic",8,2.507,1
12,2,2,3.25,"Aperiodic",9,2.6,1
12,1,1,1.625,"Aperiodic",4,1.322,1
12,-2,2,-3.25,"Periodic",5,1.466,1
12,-2,2,-3.25,"Periodic",5,1.482,1
12,-4,4,-6.5,"Aperiodic",4,1.025,1
12,-1,1,-1.625,"Aperiodic",6,1.592,1
12,1,1,1.625,"Aperiodic",9,2.927,0
12,4,4,6.5,"Aperiodic",9,2.843,1
12,-1,1,-1.625,"Aperiodic",9,2.875,1
12,4,4,6.5,"Periodic",5,1.459,1
12,-4,4,-6.5,"Periodic",4,1.11,1
12,-2,2,-3.25,"Aperiodic",3,1.241,1
12,4,4,6.5,"Periodic",4,1.258,1
12,-2,2,-3.25,"Periodic",6,1.716,0
12,-2,2,-3.25,"Aperiodic",4,1.457,1
12,4,4,6.5,"Periodic",3,0.901,1
12,2,2,3.25,"Aperiodic",5,1.581,1
12,-2,2,-3.25,"Periodic",3,0.95,1
12,-1,1,-1.625,"Periodic",5,1.539,0
12,4,4,6.5,"Aperiodic",5,1.619,1
12,1,1,1.625,"Periodic",4,1.304,1
12,2,2,3.25,"Periodic",10,3.028,0
12,2,2,3.25,"Periodic",7,2.259,0
12,1,1,1.625,"Periodic",5,1.604,1
12,-1,1,-1.625,"Aperiodic",4,1.18,1
12,-2,2,-3.25,"Aperiodic",6,1.995,0
12,-1,1,-1.625,"Periodic",6,1.767,1
12,-2,2,-3.25,"Aperiodic",4,1.529,1
12,2,2,3.25,"Periodic",4,1.281,1
12,-2,2,-3.25,"Periodic",6,1.739,1
12,4,4,6.5,"Periodic",4,1.162,1
12,-1,1,-1.625,"Periodic",4,1.248,1
12,4,4,6.5,"Aperiodic",5,1.271,1
12,1,1,1.625,"Aperiodic",6,1.64,1
12,1,1,1.625,"Aperiodic",4,1.102,1
12,-4,4,-6.5,"Periodic",4,1.26,1
12,4,4,6.5,"Aperiodic",3,0.949,1
12,-2,2,-3.25,"Aperiodic",8,2.442,1
12,4,4,6.5,"Periodic",4,1.074,1
12,2,2,3.25,"Aperiodic",8,2.027,1
12,2,2,3.25,"Periodic",4,1.122,1
12,-4,4,-6.5,"Aperiodic",6,1.742,1
12,-1,1,-1.625,"Aperiodic",10,3.034,0
12,1,1,1.625,"Aperiodic",6,1.878,0
12,-4,4,-6.5,"Periodic",11,3.624,0
12,1,1,1.625,"Periodic",6,1.891,1
12,1,1,1.625,"Periodic",4,1.181,1
12,2,2,3.25,"Aperiodic",9,2.644,1
12,2,2,3.25,"Periodic",5,1.409,1
12,4,4,6.5,"Periodic",4,1.074,1
12,-1,1,-1.625,"Periodic",3,0.757,1
12,2,2,3.25,"Periodic",4,1.001,1
12,-4,4,-6.5,"Periodic",4,1.17,1
12,2,2,3.25,"Aperiodic",3,0.944,1
12,-4,4,-6.5,"Aperiodic",5,1.495,0
12,-4,4,-6.5,"Aperiodic",4,0.97,1
12,4,4,6.5,"Aperiodic",5,1.177,1
12,2,2,3.25,"Aperiodic",4,1.13,1
12,-2,2,-3.25,"Periodic",5,1.512,1
12,-1,1,-1.625,"Aperiodic",6,1.535,1
12,-2,2,-3.25,"Aperiodic",8,2.47,1
12,1,1,1.625,"Periodic",3,0.971,1
12,-4,4,-6.5,"Periodic",4,1.049,1
12,-4,4,-6.5,"Periodic",6,1.866,1
12,4,4,6.5,"Aperiodic",3,0.765,1
12,-2,2,-3.25,"Periodic",9,2.675,1
12,1,1,1.625,"Aperiodic",8,2.431,0
12,-1,1,-1.625,"Aperiodic",11,3.743,0
12,-2,2,-3.25,"Periodic",6,1.961,1
12,-2,2,-3.25,"Aperiodic",3,0.944,1
12,-4,4,-6.5,"Aperiodic",5,1.397,1
12,-1,1,-1.625,"Periodic",8,2.476,0
12,2,2,3.25,"Periodic",5,1.537,0
12,4,4,6.5,"Periodic",3,0.877,1
12,-4,4,-6.5,"Aperiodic",5,1.184,1
12,2,2,3.25,"Aperiodic",7,2.193,1
12,1,1,1.625,"Periodic",5,1.472,1
12,-1,1,-1.625,"Periodic",6,1.851,0
12,1,1,1.625,"Aperiodic",8,2.34,0
12,4,4,6.5,"Aperiodic",6,1.908,1
12,-2,2,-3.25,"Periodic",6,1.783,1
12,1,1,1.625,"Periodic",8,2.581,1
12,-1,1,-1.625,"Aperiodic",7,2.553,0
12,4,4,6.5,"Periodic",4,1.253,1
12,4,4,6.5,"Periodic",4,1.015,1
12,-4,4,-6.5,"Aperiodic",4,1.265,1
12,-4,4,-6.5,"Periodic",7,2.094,1
12,-1,1,-1.625,"Aperiodic",6,1.869,0
12,1,1,1.625,"Aperiodic",8,2.504,1
12,-2,2,-3.25,"Aperiodic",6,2.031,0
12,-1,1,-1.625,"Aperiodic",5,1.516,1
12,-1,1,-1.625,"Periodic",4,1.027,1
12,-4,4,-6.5,"Periodic",5,1.339,1
12,1,1,1.625,"Aperiodic",6,1.669,1
12,-4,4,-6.5,"Aperiodic",5,1.569,1
12,1,1,1.625,"Aperiodic",11,3.136,1
12,1,1,1.625,"Aperiodic",13,4.002,1
12,-4,4,-6.5,"Periodic",4,1.079,1
12,-4,4,-6.5,"Periodic",4,1.077,1
12,-2,2,-3.25,"Aperiodic",6,1.557,1
12,4,4,6.5,"Periodic",10,3.027,1
12,1,1,1.625,"Periodic",7,2.148,0
12,2,2,3.25,"Periodic",8,2.345,1
12,-1,1,-1.625,"Aperiodic",5,1.67,1
12,4,4,6.5,"Aperiodic",4,1.306,1
12,-2,2,-3.25,"Periodic",7,2.119,1
12,-4,4,-6.5,"Aperiodic",10,3.37,1
12,4,4,6.5,"Periodic",4,1.318,1
12,2,2,3.25,"Periodic",4,1.17,1
12,-2,2,-3.25,"Aperiodic",4,1.007,1
12,4,4,6.5,"Periodic",8,2.392,1
12,2,2,3.25,"Aperiodic",5,1.171,1
12,1,1,1.625,"Periodic",4,1.258,1
12,-2,2,-3.25,"Aperiodic",7,2.088,0
12,-4,4,-6.5,"Aperiodic",7,2.161,0
12,2,2,3.25,"Aperiodic",7,1.845,1
12,1,1,1.625,"Periodic",6,1.919,0
12,2,2,3.25,"Periodic",3,0.865,1
12,2,2,3.25,"Aperiodic",13,3.915,0
12,-1,1,-1.625,"Periodic",4,1.305,1
12,2,2,3.25,"Periodic",5,1.604,1
12,1,1,1.625,"Periodic",4,1.221,1
12,4,4,6.5,"Aperiodic",3,0.886,1
12,2,2,3.25,"Aperiodic",8,2.081,1
12,4,4,6.5,"Aperiodic",5,1.577,1
12,-2,2,-3.25,"Periodic",8,2.428,1
12,-1,1,-1.625,"Periodic",6,1.674,0
12,2,2,3.25,"Periodic",8,2.558,1
12,1,1,1.625,"Periodic",6,1.676,1
12,-1,1,-1.625,"Periodic",7,2.009,1
12,-2,2,-3.25,"Periodic",3,0.956,1
12,-4,4,-6.5,"Aperiodic",5,1.392,1
12,1,1,1.625,"Aperiodic",8,2.625,0
12,-1,1,-1.625,"Aperiodic",10,3.158,0
12,-1,1,-1.625,"Aperiodic",6,1.693,1
12,4,4,6.5,"Aperiodic",6,1.725,1
12,4,4,6.5,"Periodic",5,1.499,1
12,-4,4,-6.5,"Periodic",5,1.437,1
12,4,4,6.5,"Aperiodic",6,1.598,1
12,-2,2,-3.25,"Periodic",9,2.942,0
12,2,2,3.25,"Aperiodic",8,2.943,1
12,-1,1,-1.625,"Periodic",6,1.861,1
12,-2,2,-3.25,"Periodic",5,1.63,1
12,-2,2,-3.25,"Aperiodic",3,0.917,1
12,-4,4,-6.5,"Aperiodic",7,2.102,1
12,4,4,6.5,"Aperiodic",6,1.763,1
12,2,2,3.25,"Aperiodic",9,2.666,1
12,4,4,6.5,"Aperiodic",5,1.565,1
12,-2,2,-3.25,"Periodic",7,2.327,1
12,2,2,3.25,"Periodic",4,1.076,1
12,-4,4,-6.5,"Periodic",8,2.334,0
12,1,1,1.625,"Aperiodic",9,3.072,1
12,-4,4,-6.5,"Periodic",9,2.896,1
12,2,2,3.25,"Periodic",7,2.243,1
12,-2,2,-3.25,"Aperiodic",7,2.085,1
12,4,4,6.5,"Periodic",7,2.249,1
12,4,4,6.5,"Aperiodic",6,1.757,1
12,1,1,1.625,"Aperiodic",4,1.495,1
12,-4,4,-6.5,"Periodic",6,1.973,1
12,1,1,1.625,"Periodic",9,2.897,1
12,1,1,1.625,"Aperiodic",4,1.074,1
12,-1,1,-1.625,"Aperiodic",3,1.296,0
12,-4,4,-6.5,"Aperiodic",4,1.237,1
12,-2,2,-3.25,"Aperiodic",5,1.66,1
12,-2,2,-3.25,"Aperiodic",9,2.991,0
12,-2,2,-3.25,"Periodic",4,1.236,1
12,2,2,3.25,"Periodic",7,2.178,1
12,-4,4,-6.5,"Periodic",4,1.145,1
12,1,1,1.625,"Aperiodic",7,2.124,1
12,1,1,1.625,"Periodic",10,3.021,1
12,-1,1,-1.625,"Periodic",5,1.654,0
12,-2,2,-3.25,"Aperiodic",8,2.306,1
12,-1,1,-1.625,"Aperiodic",5,1.305,1
12,-2,2,-3.25,"Periodic",4,1.032,1
12,-1,1,-1.625,"Aperiodic",8,2.378,0
12,-2,2,-3.25,"Periodic",4,1.26,0
12,2,2,3.25,"Aperiodic",10,3.163,1
12,1,1,1.625,"Aperiodic",11,3.676,0
12,-4,4,-6.5,"Aperiodic",5,1.618,1
12,-1,1,-1.625,"Aperiodic",4,1.273,1
12,2,2,3.25,"Aperiodic",5,1.616,1
12,-1,1,-1.625,"Periodic",5,1.505,1
12,-4,4,-6.5,"Aperiodic",3,0.846,1
12,2,2,3.25,"Periodic",5,1.549,1
12,1,1,1.625,"Periodic",8,2.416,1
12,-1,1,-1.625,"Periodic",6,1.904,0
12,-4,4,-6.5,"Aperiodic",5,1.183,1
12,2,2,3.25,"Aperiodic",6,1.683,1
12,-1,1,-1.625,"Periodic",4,1.299,1
12,-4,4,-6.5,"Periodic",5,1.388,1
12,-2,2,-3.25,"Aperiodic",6,1.647,1
12,-1,1,-1.625,"Aperiodic",4,1.145,1
12,4,4,6.5,"Periodic",7,2.22,1
12,2,2,3.25,"Aperiodic",7,1.945,0
12,-1,1,-1.625,"Periodic",11,3.399,1
12,4,4,6.5,"Periodic",4,1.204,0
12,-2,2,-3.25,"Periodic",4,1.033,1
12,1,1,1.625,"Periodic",4,1.115,0
12,1,1,1.625,"Periodic",8,2.631,1
12,4,4,6.5,"Aperiodic",11,3.498,1
12,4,4,6.5,"Periodic",3,0.915,1
12,4,4,6.5,"Aperiodic",5,1.403,1
12,4,4,6.5,"Periodic",4,1.01,1
12,2,2,3.25,"Periodic",10,3.248,0
12,1,1,1.625,"Aperiodic",4,1.087,1
12,-4,4,-6.5,"Aperiodic",4,1.111,1
12,-2,2,-3.25,"Periodic",4,1.04,1
12,-2,2,-3.25,"Aperiodic",3,0.797,1
12,-2,2,-3.25,"Aperiodic",7,1.824,1
12,4,4,6.5,"Periodic",3,0.952,1
12,1,1,1.625,"Periodic",5,1.524,1
12,-4,4,-6.5,"Periodic",3,0.925,1
12,-2,2,-3.25,"Periodic",3,0.916,1
12,1,1,1.625,"Periodic",4,1.198,1
12,2,2,3.25,"Periodic",5,1.6,1
12,4,4,6.5,"Aperiodic",4,1.453,1
12,-1,1,-1.625,"Periodic",4,1.068,1
12,-4,4,-6.5,"Aperiodic",5,1.388,1
12,-4,4,-6.5,"Periodic",4,1.052,1
12,-2,2,-3.25,"Aperiodic",6,1.823,1
12,-1,1,-1.625,"Periodic",4,1.331,1
12,2,2,3.25,"Aperiodic",6,1.574,1
12,-1,1,-1.625,"Aperiodic",6,1.633,1
12,1,1,1.625,"Aperiodic",5,1.465,1
12,1,1,1.625,"Aperiodic",14,4.529,1
12,4,4,6.5,"Periodic",5,1.454,0
12,-1,1,-1.625,"Periodic",5,1.437,1
12,-4,4,-6.5,"Aperiodic",4,1.173,1
12,1,1,1.625,"Aperiodic",10,3.021,1
12,-2,2,-3.25,"Aperiodic",4,1.069,1
12,-1,1,-1.625,"Aperiodic",4,1.262,1
12,-2,2,-3.25,"Aperiodic",4,1.108,1
12,4,4,6.5,"Periodic",10,3.12,1
12,-1,1,-1.625,"Aperiodic",8,2.029,0
12,2,2,3.25,"Aperiodic",4,1.194,1
12,4,4,6.5,"Aperiodic",6,1.531,1
12,-4,4,-6.5,"Aperiodic",3,0.942,1
12,-4,4,-6.5,"Periodic",3,0.82,1
12,-1,1,-1.625,"Periodic",8,2.624,0
12,-4,4,-6.5,"Periodic",3,0.797,1
12,-1,1,-1.625,"Aperiodic",7,2.264,1
12,2,2,3.25,"Aperiodic",6,1.779,0
12,2,2,3.25,"Periodic",7,2.19,1
12,-2,2,-3.25,"Periodic",4,1.077,1
12,4,4,6.5,"Aperiodic",5,1.459,1
12,4,4,6.5,"Periodic",3,0.922,1
12,-2,2,-3.25,"Periodic",3,0.832,1
12,2,2,3.25,"Aperiodic",4,1.264,1
12,1,1,1.625,"Aperiodic",5,1.484,1
12,1,1,1.625,"Periodic",8,2.623,1
12,4,4,6.5,"Aperiodic",3,0.85,1
12,-1,1,-1.625,"Periodic",8,2.359,1
12,-4,4,-6.5,"Aperiodic",5,1.325,1
12,2,2,3.25,"Periodic",8,2.629,1
12,2,2,3.25,"Periodic",9,2.821,1
12,-1,1,-1.625,"Aperiodic",6,1.861,1
12,1,1,1.625,"Periodic",11,3.411,1
12,-2,2,-3.25,"Periodic",6,1.905,1
12,4,4,6.5,"Aperiodic",6,1.981,1
12,2,2,3.25,"Aperiodic",5,1.187,1
12,2,2,3.25,"Periodic",5,1.612,0
12,4,4,6.5,"Periodic",6,1.894,1
12,1,1,1.625,"Periodic",3,0.912,1
12,-4,4,-6.5,"Periodic",4,1.011,1
12,-4,4,-6.5,"Aperiodic",5,1.293,1
12,-1,1,-1.625,"Aperiodic",7,2.092,0
12,2,2,3.25,"Periodic",6,1.813,1
12,2,2,3.25,"Periodic",7,2.132,1
12,2,2,3.25,"Aperiodic",6,1.515,1
12,4,4,6.5,"Aperiodic",6,1.596,1
12,-4,4,-6.5,"Periodic",4,1.045,1
12,-2,2,-3.25,"Periodic",6,1.868,1
12,-2,2,-3.25,"Periodic",6,1.889,1
12,4,4,6.5,"Periodic",3,0.934,1
12,-2,2,-3.25,"Aperiodic",7,2.178,1
12,4,4,6.5,"Aperiodic",7,2.206,1
12,2,2,3.25,"Periodic",6,1.713,1
12,-4,4,-6.5,"Periodic",5,1.369,1
12,1,1,1.625,"Periodic",8,2.563,1
12,2,2,3.25,"Aperiodic",4,1.211,1
12,2,2,3.25,"Aperiodic",4,1.073,1
12,2,2,3.25,"Aperiodic",4,1.139,0
12,-4,4,-6.5,"Periodic",5,1.449,1
12,-1,1,-1.625,"Periodic",4,1.122,1
12,-4,4,-6.5,"Aperiodic",4,1.128,1
12,-4,4,-6.5,"Aperiodic",5,1.398,1
12,-2,2,-3.25,"Periodic",8,2.448,0
12,-1,1,-1.625,"Periodic",9,2.714,0
12,1,1,1.625,"Aperiodic",6,1.585,1
12,-1,1,-1.625,"Periodic",10,3.046,0
12,-2,2,-3.25,"Aperiodic",3,0.888,1
12,4,4,6.5,"Periodic",6,1.82,1
12,4,4,6.5,"Aperiodic",4,1.127,1
12,-4,4,-6.5,"Aperiodic",6,1.481,1
12,4,4,6.5,"Periodic",4,1.022,1
12,4,4,6.5,"Aperiodic",4,1.289,1
12,-1,1,-1.625,"Aperiodic",3,1.158,1
12,1,1,1.625,"Periodic",5,1.442,1
12,1,1,1.625,"Aperiodic",5,1.157,0
12,-2,2,-3.25,"Aperiodic",3,1,1
12,-1,1,-1.625,"Periodic",9,2.87,0
12,2,2,3.25,"Aperiodic",3,1.225,1
12,4,4,6.5,"Aperiodic",5,1.672,1
12,-1,1,-1.625,"Periodic",4,1.28,0
12,1,1,1.625,"Aperiodic",10,3.247,1
12,1,1,1.625,"Periodic",6,1.698,0
12,-1,1,-1.625,"Aperiodic",3,1.049,1
12,-2,2,-3.25,"Periodic",4,1.176,1
12,1,1,1.625,"Aperiodic",7,1.889,0
12,4,4,6.5,"Periodic",5,1.466,1
12,-2,2,-3.25,"Periodic",4,1.1,1
12,1,1,1.625,"Periodic",6,1.915,0
12,-4,4,-6.5,"Aperiodic",6,1.65,1
12,4,4,6.5,"Periodic",4,1.242,1
12,1,1,1.625,"Periodic",12,3.816,0
12,-1,1,-1.625,"Aperiodic",5,1.204,1
12,-4,4,-6.5,"Periodic",4,1.125,1
12,-2,2,-3.25,"Aperiodic",8,2.479,1
12,-1,1,-1.625,"Aperiodic",7,1.863,1
12,-2,2,-3.25,"Aperiodic",3,0.884,1
12,2,2,3.25,"Periodic",9,2.798,0
12,-4,4,-6.5,"Periodic",7,2.18,1
12,2,2,3.25,"Periodic",11,3.42,1
12,1,1,1.625,"Aperiodic",4,1.31,0
12,-4,4,-6.5,"Periodic",4,1.211,1
12,-1,1,-1.625,"Aperiodic",4,1.295,1
12,1,1,1.625,"Aperiodic",10,3.156,0
12,-1,1,-1.625,"Aperiodic",7,2.116,1
12,-2,2,-3.25,"Periodic",3,0.97,1
12,-2,2,-3.25,"Aperiodic",5,1.295,1
12,4,4,6.5,"Periodic",4,1.17,1
12,-4,4,-6.5,"Aperiodic",4,1.355,1
12,4,4,6.5,"Aperiodic",5,1.047,1
12,1,1,1.625,"Periodic",10,3.055,1
12,4,4,6.5,"Periodic",7,2.242,1
12,-1,1,-1.625,"Periodic",7,2.05,0
12,4,4,6.5,"Periodic",6,1.743,1
12,-4,4,-6.5,"Periodic",3,0.917,1
12,4,4,6.5,"Aperiodic",4,0.954,1
12,2,2,3.25,"Aperiodic",5,1.448,1
12,2,2,3.25,"Aperiodic",3,1.064,1
12,-1,1,-1.625,"Periodic",3,0.961,1
12,-2,2,-3.25,"Periodic",3,0.878,1
12,2,2,3.25,"Aperiodic",7,2.237,1
12,1,1,1.625,"Aperiodic",6,1.708,1
12,1,1,1.625,"Aperiodic",10,3.393,0
12,1,1,1.625,"Periodic",6,1.913,1
12,2,2,3.25,"Aperiodic",7,2.111,1
12,-4,4,-6.5,"Periodic",4,1.192,1
12,-2,2,-3.25,"Periodic",4,1.064,1
12,1,1,1.625,"Periodic",7,2.196,1
12,-4,4,-6.5,"Aperiodic",4,0.967,1
12,-4,4,-6.5,"Aperiodic",7,2.031,1
12,-1,1,-1.625,"Aperiodic",8,2.276,0
12,-1,1,-1.625,"Periodic",3,0.852,1
12,-2,2,-3.25,"Periodic",10,3.304,0
12,-1,1,-1.625,"Periodic",7,2.113,1
12,-1,1,-1.625,"Aperiodic",9,2.932,0
12,1,1,1.625,"Periodic",8,2.579,1
12,-1,1,-1.625,"Aperiodic",10,2.988,0
12,-2,2,-3.25,"Aperiodic",3,0.908,1
12,4,4,6.5,"Aperiodic",4,1.059,1
12,-4,4,-6.5,"Aperiodic",4,1.228,1
12,1,1,1.625,"Aperiodic",5,1.607,1
12,2,2,3.25,"Periodic",7,2.007,1
12,-2,2,-3.25,"Periodic",7,2.103,1
12,2,2,3.25,"Aperiodic",8,2.27,1
12,-1,1,-1.625,"Periodic",6,1.678,1
12,1,1,1.625,"Periodic",8,2.487,0
12,2,2,3.25,"Periodic",4,1.066,1
12,-2,2,-3.25,"Aperiodic",9,3.093,1
12,4,4,6.5,"Periodic",5,1.631,1
12,-4,4,-6.5,"Periodic",4,1.238,1
12,2,2,3.25,"Periodic",4,1.171,1
12,-4,4,-6.5,"Aperiodic",3,1.054,1
12,4,4,6.5,"Aperiodic",4,1.213,1
12,-2,2,-3.25,"Aperiodic",3,1.049,1
12,2,2,3.25,"Periodic",3,0.829,1
12,4,4,6.5,"Aperiodic",4,1.243,1
12,2,2,3.25,"Periodic",3,0.871,1
12,4,4,6.5,"Periodic",4,1.308,1
12,1,1,1.625,"Aperiodic",7,2.616,1
12,-2,2,-3.25,"Aperiodic",3,0.859,1
13,-2,2,-3.03,"Periodic",10,3.25,1
13,-1,1,-1.515,"Aperiodic",9,2.788,0
13,-2,2,-3.03,"Aperiodic",16,5.111,1
13,-2,2,-3.03,"Periodic",18,5.704,1
13,4,4,6.06,"Aperiodic",10,3.309,1
13,2,2,3.03,"Aperiodic",8,2.488,1
13,1,1,1.515,"Aperiodic",7,2.308,1
13,-4,4,-6.06,"Aperiodic",8,2.417,1
13,4,4,6.06,"Periodic",5,1.461,1
13,1,1,1.515,"Periodic",10,3.244,1
13,4,4,6.06,"Aperiodic",11,3.426,1
13,1,1,1.515,"Periodic",7,2.094,1
13,1,1,1.515,"Periodic",12,3.921,1
13,-4,4,-6.06,"Periodic",7,2.315,1
13,4,4,6.06,"Periodic",10,3.123,1
13,1,1,1.515,"Periodic",14,4.644,1
13,1,1,1.515,"Aperiodic",17,5.382,0
13,-1,1,-1.515,"Periodic",13,4.041,1
13,4,4,6.06,"Periodic",5,1.499,1
13,-1,1,-1.515,"Periodic",6,1.777,1
13,-2,2,-3.03,"Aperiodic",12,3.855,1
13,2,2,3.03,"Aperiodic",12,3.784,1
