"subj_idx","level","absLevel","levelMean","periodicity","nEvents","rt","response"
10,-1,1,-1.2,"Aperiodic",3,0.873,0
10,-1,1,-1.2,"Aperiodic",16,5.178,0
10,4,4,4.8,"Periodic",3,0.786,1
10,-1,1,-1.2,"Periodic",20,7.298,1
10,-4,4,-4.8,"Aperiodic",13,3.976,0
10,-1,1,-1.2,"Periodic",12,3.85,1
10,1,1,1.2,"Periodic",5,1.583,1
10,-2,2,-2.4,"Aperiodic",9,2.748,0
10,0,0,0,"Aperiodic",17,5.614,0
10,2,2,2.4,"Periodic",6,1.831,1
10,1,1,1.2,"Aperiodic",4,1.339,0
10,4,4,4.8,"Aperiodic",9,2.663,1
10,0,0,0,"Periodic",11,3.478,1
10,4,4,4.8,"Periodic",6,1.882,1
10,-4,4,-4.8,"Aperiodic",3,0.788,0
10,-2,2,-2.4,"Periodic",8,2.561,1
10,4,4,4.8,"Periodic",3,0.893,1
10,4,4,4.8,"Aperiodic",4,1.138,1
10,-1,1,-1.2,"Periodic",4,1.061,0
10,0,0,0,"Aperiodic",3,0.88,0
10,2,2,2.4,"Aperiodic",15,4.939,1
10,0,0,0,"Periodic",8,2.572,0
10,1,1,1.2,"Aperiodic",4,1.15,1
10,0,0,0,"Periodic",6,1.838,1
10,4,4,4.8,"Periodic",5,1.337,1
10,2,2,2.4,"Aperiodic",11,3.314,1
10,0,0,0,"Aperiodic",15,4.943,0
10,-4,4,-4.8,"Periodic",8,2.356,0
10,-2,2,-2.4,"Periodic",3,0.75,0
10,-2,2,-2.4,"Aperiodic",3,0.65,1
10,-4,4,-4.8,"Periodic",3,0.787,0
10,-4,4,-4.8,"Aperiodic",3,1.007,0
10,0,0,0,"Periodic",4,1.182,1
10,-4,4,-4.8,"Periodic",5,1.533,0
10,-1,1,-1.2,"Aperiodic",8,2.526,1
10,0,0,0,"Periodic",20,7.507,0
10,2,2,2.4,"Aperiodic",11,3.742,1
10,1,1,1.2,"Periodic",8,2.504,1
10,2,2,2.4,"Periodic",5,1.633,1
10,1,1,1.2,"Periodic",4,1.125,1
10,4,4,4.8,"Aperiodic",3,0.824,1
10,-4,4,-4.8,"Periodic",3,0.942,0
10,1,1,1.2,"Periodic",13,4.187,1
10,0,0,0,"Aperiodic",5,1.261,0
10,2,2,2.4,"Periodic",4,1.245,1
10,4,4,4.8,"Periodic",6,1.875,1
10,1,1,1.2,"Aperiodic",3,0.984,1
10,-4,4,-4.8,"Periodic",3,0.708,0
10,-1,1,-1.2,"Aperiodic",7,2.346,0
10,-4,4,-4.8,"Aperiodic",3,0.717,0
10,-2,2,-2.4,"Aperiodic",11,3.706,0
10,-4,4,-4.8,"Aperiodic",7,2.009,0
10,4,4,4.8,"Periodic",3,0.836,1
10,4,4,4.8,"Periodic",4,1.006,1
10,-4,4,-4.8,"Periodic",3,0.913,0
10,2,2,2.4,"Periodic",6,1.967,1
10,4,4,4.8,"Aperiodic",2,0.59,1
10,0,0,0,"Aperiodic",19,6.224,1
10,4,4,4.8,"Aperiodic",4,1.085,1
10,1,1,1.2,"Aperiodic",14,4.635,1
10,1,1,1.2,"Aperiodic",15,4.623,1
10,1,1,1.2,"Aperiodic",17,5.733,1
10,-2,2,-2.4,"Aperiodic",12,4.044,0
10,0,0,0,"Periodic",16,5.16,1
10,4,4,4.8,"Aperiodic",3,1.154,1
10,0,0,0,"Periodic",5,1.633,0
10,-2,2,-2.4,"Periodic",3,0.924,0
10,-4,4,-4.8,"Periodic",5,1.576,0
10,2,2,2.4,"Aperiodic",4,0.966,1
10,1,1,1.2,"Periodic",8,2.461,1
10,-2,2,-2.4,"Periodic",4,1.229,0
10,-1,1,-1.2,"Aperiodic",20,7.949,1
10,-2,2,-2.4,"Aperiodic",11,3.254,0
10,-2,2,-2.4,"Periodic",4,1.011,0
10,-4,4,-4.8,"Periodic",4,1.217,0
10,4,4,4.8,"Aperiodic",3,0.757,1
10,-4,4,-4.8,"Aperiodic",4,1.461,0
10,-1,1,-1.2,"Aperiodic",10,2.918,1
10,0,0,0,"Aperiodic",7,2.093,1
10,4,4,4.8,"Periodic",4,1.214,1
10,2,2,2.4,"Periodic",3,0.79,1
10,1,1,1.2,"Periodic",2,0.614,1
10,-1,1,-1.2,"Periodic",10,3.219,1
10,-2,2,-2.4,"Aperiodic",3,1.02,0
10,0,0,0,"Periodic",11,3.341,1
10,2,2,2.4,"Aperiodic",6,1.538,1
10,-1,1,-1.2,"Periodic",20,7.862,0
10,2,2,2.4,"Periodic",8,2.558,1
10,2,2,2.4,"Aperiodic",20,6.917,1
10,1,1,1.2,"Periodic",6,1.682,0
10,-2,2,-2.4,"Periodic",12,3.828,0
10,-1,1,-1.2,"Periodic",13,4.245,0
10,2,2,2.4,"Aperiodic",12,3.793,1
10,2,2,2.4,"Periodic",12,3.933,1
10,0,0,0,"Aperiodic",10,2.975,1
10,0,0,0,"Periodic",20,7.451,1
10,-4,4,-4.8,"Aperiodic",5,1.514,0
10,-2,2,-2.4,"Aperiodic",13,4.013,1
10,1,1,1.2,"Periodic",5,1.558,1
10,-1,1,-1.2,"Aperiodic",18,5.997,0
10,-4,4,-4.8,"Periodic",3,0.859,0
10,-1,1,-1.2,"Aperiodic",20,7.144,0
10,4,4,4.8,"Periodic",3,0.916,1
10,-4,4,-4.8,"Aperiodic",3,0.803,0
10,-4,4,-4.8,"Periodic",3,0.852,0
10,-4,4,-4.8,"Aperiodic",5,1.418,0
10,0,0,0,"Aperiodic",3,0.899,1
10,1,1,1.2,"Aperiodic",6,1.463,1
10,0,0,0,"Periodic",6,1.86,1
10,-1,1,-1.2,"Aperiodic",17,5.569,1
10,0,0,0,"Aperiodic",7,2.447,1
10,-1,1,-1.2,"Periodic",5,1.492,0
10,-1,1,-1.2,"Periodic",9,2.8,0
10,2,2,2.4,"Aperiodic",7,1.848,1
10,2,2,2.4,"Periodic",6,1.688,1
10,1,1,1.2,"Periodic",12,3.827,1
10,-2,2,-2.4,"Aperiodic",6,1.812,0
10,4,4,4.8,"Aperiodic",3,1.114,1
10,-2,2,-2.4,"Periodic",4,1.313,0
10,-4,4,-4.8,"Aperiodic",5,1.409,0
10,4,4,4.8,"Periodic",4,1.03,1
10,1,1,1.2,"Aperiodic",5,1.221,1
11,0,0,0,"Periodic",8,2.525,1
11,4,4,5.62,"Periodic",4,1.065,1
11,-4,4,-5.62,"Aperiodic",4,1.243,0
11,0,0,0,"Aperiodic",5,1.336,1
11,-1,1,-1.405,"Aperiodic",6,1.714,0
11,-1,1,-1.405,"Aperiodic",6,1.815,0
11,-4,4,-5.62,"Periodic",3,0.918,0
11,-4,4,-5.62,"Periodic",3,0.802,0
11,1,1,1.405,"Periodic",3,0.804,0
11,-4,4,-5.62,"Aperiodic",4,0.929,0
11,2,2,2.81,"Aperiodic",5,1.216,1
11,-2,2,-2.81,"Aperiodic",7,2.159,0
11,2,2,2.81,"Aperiodic",4,1.011,1
11,4,4,5.62,"Aperiodic",2,0.666,1
11,4,4,5.62,"Periodic",3,0.881,1
11,-2,2,-2.81,"Aperiodic",3,0.874,0
11,2,2,2.81,"Aperiodic",3,0.909,1
11,1,1,1.405,"Periodic",3,0.912,1
11,1,1,1.405,"Periodic",3,0.823,1
11,1,1,1.405,"Aperiodic",2,0.756,1
11,0,0,0,"Aperiodic",3,0.864,1
11,-4,4,-5.62,"Aperiodic",4,1.296,0
11,4,4,5.62,"Periodic",4,1.182,1
11,-2,2,-2.81,"Aperiodic",5,1.554,1
11,4,4,5.62,"Aperiodic",3,1.159,1
11,-4,4,-5.62,"Aperiodic",6,1.632,1
11,2,2,2.81,"Periodic",6,1.876,1
11,1,1,1.405,"Periodic",3,0.904,1
11,-1,1,-1.405,"Periodic",6,1.967,0
11,-2,2,-2.81,"Aperiodic",3,1.072,0
11,-2,2,-2.81,"Aperiodic",7,2.268,0
11,-1,1,-1.405,"Aperiodic",4,0.978,0
11,-2,2,-2.81,"Periodic",4,1.216,0
11,4,4,5.62,"Aperiodic",4,1.2,1
11,0,0,0,"Aperiodic",4,0.993,0
11,-2,2,-2.81,"Periodic",5,1.638,0
11,2,2,2.81,"Periodic",4,1.313,1
11,-1,1,-1.405,"Periodic",6,1.753,0
11,4,4,5.62,"Aperiodic",4,1.274,1
11,-1,1,-1.405,"Aperiodic",8,2.266,0
11,1,1,1.405,"Aperiodic",3,0.89,1
11,4,4,5.62,"Periodic",3,0.968,1
11,0,0,0,"Aperiodic",4,1.132,1
11,-2,2,-2.81,"Periodic",6,1.903,0
11,2,2,2.81,"Periodic",4,1.091,1
11,-4,4,-5.62,"Aperiodic",5,1.658,0
11,0,0,0,"Periodic",8,2.387,0
11,0,0,0,"Periodic",7,2.12,1
11,0,0,0,"Periodic",8,2.371,1
11,-2,2,-2.81,"Periodic",4,1.096,0
11,-1,1,-1.405,"Periodic",7,2.303,1
11,0,0,0,"Periodic",4,1.287,0
11,-2,2,-2.81,"Periodic",8,2.505,1
11,2,2,2.81,"Periodic",5,1.472,1
11,-1,1,-1.405,"Aperiodic",8,2.467,1
11,4,4,5.62,"Periodic",5,1.523,1
11,-1,1,-1.405,"Periodic",6,1.673,1
11,0,0,0,"Aperiodic",12,3.824,1
11,-1,1,-1.405,"Periodic",5,1.615,0
11,1,1,1.405,"Aperiodic",6,1.445,1
11,1,1,1.405,"Periodic",6,1.834,1
11,1,1,1.405,"Aperiodic",7,1.936,1
11,4,4,5.62,"Aperiodic",4,1.17,1
11,-4,4,-5.62,"Periodic",4,1.237,0
11,2,2,2.81,"Aperiodic",5,1.445,1
11,-4,4,-5.62,"Periodic",5,1.519,0
11,-4,4,-5.62,"Periodic",5,1.514,0
11,2,2,2.81,"Aperiodic",6,1.5,1
11,1,1,1.405,"Aperiodic",8,2.076,1
11,2,2,2.81,"Periodic",7,2.029,1
11,4,4,5.62,"Aperiodic",6,1.782,1
11,-1,1,-1.405,"Periodic",5,1.511,1
11,4,4,5.62,"Periodic",4,1.152,1
11,-2,2,-2.81,"Periodic",5,1.443,0
11,0,0,0,"Aperiodic",7,1.954,0
11,-4,4,-5.62,"Aperiodic",5,1.657,0
11,1,1,1.405,"Aperiodic",6,1.957,1
11,2,2,2.81,"Periodic",5,1.565,1
11,-1,1,-1.405,"Periodic",4,1.21,1
11,-2,2,-2.81,"Aperiodic",6,1.652,0
11,-1,1,-1.405,"Aperiodic",5,1.88,0
11,4,4,5.62,"Periodic",4,1.132,1
11,1,1,1.405,"Periodic",4,1.043,0
11,0,0,0,"Periodic",4,1.302,1
11,-4,4,-5.62,"Periodic",4,1.256,0
11,0,0,0,"Periodic",6,1.713,1
11,0,0,0,"Aperiodic",5,1.783,1
11,-4,4,-5.62,"Periodic",4,1.238,0
11,1,1,1.405,"Periodic",5,1.496,1
11,-1,1,-1.405,"Aperiodic",4,1.185,1
11,-2,2,-2.81,"Periodic",6,1.835,0
11,-1,1,-1.405,"Periodic",4,1.274,0
11,-4,4,-5.62,"Aperiodic",3,0.862,0
11,1,1,1.405,"Periodic",6,1.701,1
11,2,2,2.81,"Periodic",4,1.07,1
11,0,0,0,"Periodic",4,1.189,1
11,0,0,0,"Aperiodic",6,1.729,1
11,-2,2,-2.81,"Aperiodic",4,1.076,0
11,-1,1,-1.405,"Periodic",4,1.294,1
11,0,0,0,"Aperiodic",6,1.526,1
11,4,4,5.62,"Periodic",5,1.464,1
11,-2,2,-2.81,"Aperiodic",6,1.681,0
11,-1,1,-1.405,"Periodic",6,1.684,0
11,0,0,0,"Periodic",5,1.423,1
11,4,4,5.62,"Aperiodic",4,1.092,1
11,2,2,2.81,"Periodic",4,1.33,1
11,2,2,2.81,"Periodic",5,1.42,1
11,-4,4,-5.62,"Periodic",5,1.512,1
11,-2,2,-2.81,"Periodic",4,1.097,0
11,2,2,2.81,"Aperiodic",4,1.221,1
11,1,1,1.405,"Aperiodic",3,0.987,1
11,-4,4,-5.62,"Periodic",5,1.444,0
11,4,4,5.62,"Aperiodic",4,1.258,1
11,-4,4,-5.62,"Aperiodic",5,1.434,0
11,0,0,0,"Periodic",7,2.171,1
11,0,0,0,"Aperiodic",8,2.546,0
11,4,4,5.62,"Aperiodic",6,2.072,1
11,-2,2,-2.81,"Aperiodic",10,2.762,1
11,-4,4,-5.62,"Periodic",7,2.265,0
11,-1,1,-1.405,"Aperiodic",5,1.329,0
11,4,4,5.62,"Aperiodic",5,1.675,1
11,1,1,1.405,"Aperiodic",9,3.053,1
11,-2,2,-2.81,"Periodic",7,2.297,0
11,-2,2,-2.81,"Periodic",3,0.961,0
11,2,2,2.81,"Aperiodic",4,1.057,1
11,-1,1,-1.405,"Aperiodic",7,2.018,1
11,2,2,2.81,"Aperiodic",7,2.525,0
11,2,2,2.81,"Aperiodic",5,1.364,1
11,-4,4,-5.62,"Aperiodic",7,1.984,0
11,-2,2,-2.81,"Aperiodic",3,1.257,0
11,2,2,2.81,"Periodic",5,1.658,1
11,1,1,1.405,"Aperiodic",3,0.822,1
11,1,1,1.405,"Periodic",5,1.334,1
11,4,4,5.62,"Periodic",3,0.805,1
11,4,4,5.62,"Periodic",4,1.111,1
11,-1,1,-1.405,"Aperiodic",5,1.48,1
11,-4,4,-5.62,"Aperiodic",5,1.3,0
11,1,1,1.405,"Periodic",5,1.393,1
11,1,1,1.405,"Aperiodic",5,1.45,1
11,2,2,2.81,"Aperiodic",7,2.185,1
11,4,4,5.62,"Periodic",5,1.43,1
11,-1,1,-1.405,"Aperiodic",8,2.346,0
11,-4,4,-5.62,"Aperiodic",5,1.732,0
11,1,1,1.405,"Aperiodic",5,1.611,1
11,1,1,1.405,"Periodic",4,1.296,1
11,-1,1,-1.405,"Aperiodic",7,2.201,0
11,2,2,2.81,"Aperiodic",3,0.841,1
11,0,0,0,"Periodic",4,1.241,0
11,4,4,5.62,"Aperiodic",4,0.988,1
11,2,2,2.81,"Aperiodic",3,0.851,1
11,2,2,2.81,"Periodic",7,2.036,1
11,4,4,5.62,"Aperiodic",2,0.725,1
11,2,2,2.81,"Periodic",3,0.848,1
11,2,2,2.81,"Aperiodic",3,0.784,1
11,-1,1,-1.405,"Periodic",3,0.923,0
11,0,0,0,"Periodic",3,0.913,1
11,-4,4,-5.62,"Aperiodic",4,0.765,0
11,-2,2,-2.81,"Periodic",4,1.219,0
11,-1,1,-1.405,"Periodic",4,1.305,0
11,0,0,0,"Periodic",4,1.289,0
11,2,2,2.81,"Aperiodic",8,2.235,1
11,2,2,2.81,"Periodic",4,1.278,1
11,4,4,5.62,"Periodic",5,1.398,1
11,-4,4,-5.62,"Periodic",7,2.003,0
11,-4,4,-5.62,"Periodic",5,1.583,1
11,-1,1,-1.405,"Aperiodic",6,1.498,1
11,0,0,0,"Periodic",8,2.399,1
11,1,1,1.405,"Periodic",5,1.506,1
11,-1,1,-1.405,"Aperiodic",7,2.156,1
11,-1,1,-1.405,"Periodic",7,2.277,1
11,-4,4,-5.62,"Aperiodic",10,3.521,1
11,4,4,5.62,"Periodic",5,1.434,1
11,2,2,2.81,"Aperiodic",7,1.963,1
11,-1,1,-1.405,"Periodic",7,2.071,1
11,-4,4,-5.62,"Periodic",4,1.091,0
11,1,1,1.405,"Aperiodic",4,1.267,1
11,-2,2,-2.81,"Periodic",7,2.276,1
11,-2,2,-2.81,"Aperiodic",8,2.26,1
11,-1,1,-1.405,"Aperiodic",7,2.047,0
11,0,0,0,"Aperiodic",4,1.244,0
11,0,0,0,"Aperiodic",6,1.573,0
11,4,4,5.62,"Aperiodic",4,0.972,1
11,0,0,0,"Aperiodic",6,1.475,0
11,0,0,0,"Aperiodic",7,1.815,0
11,0,0,0,"Periodic",6,1.89,1
11,-4,4,-5.62,"Aperiodic",4,1.188,0
11,-2,2,-2.81,"Aperiodic",9,2.635,0
11,2,2,2.81,"Periodic",3,0.991,1
11,1,1,1.405,"Periodic",4,1.255,1
11,-2,2,-2.81,"Aperiodic",5,1.657,0
11,4,4,5.62,"Aperiodic",4,1.034,1
11,-4,4,-5.62,"Aperiodic",4,1.297,0
11,0,0,0,"Aperiodic",5,1.473,1
11,1,1,1.405,"Periodic",4,1.175,1
11,2,2,2.81,"Periodic",6,1.729,1
11,1,1,1.405,"Aperiodic",5,1.293,1
11,-1,1,-1.405,"Periodic",9,2.749,0
11,-2,2,-2.81,"Aperiodic",5,1.228,0
11,4,4,5.62,"Periodic",3,0.89,1
11,-2,2,-2.81,"Periodic",5,1.341,0
11,-4,4,-5.62,"Periodic",5,1.354,0
11,1,1,1.405,"Aperiodic",9,2.898,0
11,1,1,1.405,"Aperiodic",8,2.609,0
11,-2,2,-2.81,"Periodic",7,2.142,0
11,-4,4,-5.62,"Periodic",6,1.724,0
11,4,4,5.62,"Aperiodic",2,0.788,1
11,4,4,5.62,"Periodic",3,0.985,1
11,-2,2,-2.81,"Aperiodic",3,0.987,1
11,1,1,1.405,"Periodic",4,1.138,1
11,-2,2,-2.81,"Periodic",4,1.309,1
11,1,1,1.405,"Aperiodic",5,1.447,1
11,-1,1,-1.405,"Periodic",5,1.423,0
11,-2,2,-2.81,"Aperiodic",6,1.642,0
11,4,4,5.62,"Periodic",4,1.065,1
11,0,0,0,"Aperiodic",5,1.626,1
11,1,1,1.405,"Aperiodic",7,2.173,1
11,1,1,1.405,"Periodic",5,1.655,1
11,0,0,0,"Periodic",5,1.341,1
11,-2,2,-2.81,"Periodic",4,1.179,0
11,-1,1,-1.405,"Periodic",4,1.318,1
11,2,2,2.81,"Periodic",6,1.708,1
11,-1,1,-1.405,"Aperiodic",6,1.696,0
11,0,0,0,"Periodic",7,2.035,0
11,2,2,2.81,"Aperiodic",5,1.41,1
11,-4,4,-5.62,"Periodic",5,1.531,0
11,-2,2,-2.81,"Periodic",6,1.919,0
11,-2,2,-2.81,"Aperiodic",5,1.691,0
11,-4,4,-5.62,"Periodic",4,1.191,0
11,4,4,5.62,"Aperiodic",5,1.388,1
11,4,4,5.62,"Aperiodic",5,1.446,1
11,0,0,0,"Aperiodic",6,1.857,1
11,4,4,5.62,"Periodic",4,1.194,1
11,0,0,0,"Aperiodic",4,1.183,1
11,0,0,0,"Periodic",4,1.161,1
11,4,4,5.62,"Aperiodic",3,0.717,1
11,2,2,2.81,"Periodic",5,1.388,1
11,4,4,5.62,"Periodic",3,0.756,1
11,0,0,0,"Periodic",4,1.255,0
11,-4,4,-5.62,"Aperiodic",3,0.867,0
11,-4,4,-5.62,"Aperiodic",2,0.706,0
11,4,4,5.62,"Periodic",2,0.585,1
11,0,0,0,"Aperiodic",2,0.477,0
11,-2,2,-2.81,"Aperiodic",4,1.36,0
11,4,4,5.62,"Periodic",4,1.112,1
11,-1,1,-1.405,"Periodic",3,0.948,0
11,1,1,1.405,"Aperiodic",3,0.741,1
11,-4,4,-5.62,"Aperiodic",4,1.07,0
11,2,2,2.81,"Aperiodic",4,0.993,1
11,1,1,1.405,"Periodic",3,0.984,1
11,-2,2,-2.81,"Periodic",4,1.013,0
11,0,0,0,"Aperiodic",2,0.748,1
11,1,1,1.405,"Periodic",3,0.839,1
11,4,4,5.62,"Aperiodic",2,0.673,1
11,-2,2,-2.81,"Aperiodic",4,0.913,0
11,-2,2,-2.81,"Aperiodic",4,0.967,0
11,-2,2,-2.81,"Periodic",3,0.989,0
11,1,1,1.405,"Aperiodic",4,1.079,1
11,-1,1,-1.405,"Aperiodic",4,1.079,0
11,-4,4,-5.62,"Aperiodic",4,0.996,0
11,1,1,1.405,"Periodic",4,1.161,1
11,2,2,2.81,"Periodic",4,1.187,1
11,-1,1,-1.405,"Aperiodic",4,1.105,1
11,-4,4,-5.62,"Periodic",4,1.093,0
11,-4,4,-5.62,"Periodic",5,1.465,0
11,0,0,0,"Periodic",4,1.131,1
11,1,1,1.405,"Aperiodic",6,2.058,1
11,-4,4,-5.62,"Aperiodic",4,1.267,0
11,1,1,1.405,"Periodic",4,1.227,1
11,-1,1,-1.405,"Aperiodic",4,1.188,1
11,4,4,5.62,"Aperiodic",4,1.091,1
11,-1,1,-1.405,"Periodic",4,1.308,1
11,2,2,2.81,"Aperiodic",3,1.201,1
11,2,2,2.81,"Periodic",4,1.316,1
11,-1,1,-1.405,"Aperiodic",5,1.595,1
11,-4,4,-5.62,"Periodic",4,1.192,0
11,2,2,2.81,"Aperiodic",5,1.416,1
11,-1,1,-1.405,"Periodic",6,1.756,1
11,2,2,2.81,"Periodic",4,1.142,1
11,-2,2,-2.81,"Periodic",4,1.191,0
11,2,2,2.81,"Aperiodic",6,1.768,1
11,-2,2,-2.81,"Aperiodic",9,2.883,0
11,1,1,1.405,"Aperiodic",3,0.942,1
11,-4,4,-5.62,"Periodic",6,1.881,0
11,0,0,0,"Periodic",5,1.563,1
11,1,1,1.405,"Aperiodic",6,1.725,1
11,2,2,2.81,"Aperiodic",5,1.457,1
11,2,2,2.81,"Periodic",5,1.482,1
11,-1,1,-1.405,"Periodic",5,1.356,1
11,-2,2,-2.81,"Aperiodic",7,2.179,1
11,-4,4,-5.62,"Periodic",4,1.027,0
11,1,1,1.405,"Aperiodic",3,0.84,1
11,-4,4,-5.62,"Periodic",3,0.875,0
11,-4,4,-5.62,"Aperiodic",3,0.934,0
11,0,0,0,"Aperiodic",4,1.108,1
11,-1,1,-1.405,"Aperiodic",7,1.914,1
11,0,0,0,"Aperiodic",7,2.086,1
11,-4,4,-5.62,"Periodic",7,2.082,0
11,4,4,5.62,"Aperiodic",5,1.844,1
11,0,0,0,"Aperiodic",6,1.405,1
11,2,2,2.81,"Periodic",3,0.817,1
11,4,4,5.62,"Periodic",4,1.288,1
11,0,0,0,"Periodic",6,1.725,1
11,2,2,2.81,"Aperiodic",4,0.977,1
11,-4,4,-5.62,"Aperiodic",7,2.327,0
11,-2,2,-2.81,"Periodic",6,1.829,0
11,0,0,0,"Aperiodic",5,1.404,1
11,-1,1,-1.405,"Periodic",8,2.547,0
11,-1,1,-1.405,"Periodic",6,1.8,1
11,1,1,1.405,"Aperiodic",5,1.689,1
11,1,1,1.405,"Aperiodic",7,1.822,1
11,4,4,5.62,"Aperiodic",7,1.864,1
11,-4,4,-5.62,"Periodic",7,2.15,0
11,2,2,2.81,"Periodic",6,1.803,1
11,-4,4,-5.62,"Aperiodic",6,1.911,0
11,1,1,1.405,"Periodic",5,1.367,1
11,-2,2,-2.81,"Periodic",4,1.228,1
11,2,2,2.81,"Periodic",4,1.307,1
11,-4,4,-5.62,"Aperiodic",5,1.577,0
11,1,1,1.405,"Periodic",5,1.588,1
11,-1,1,-1.405,"Aperiodic",6,1.697,1
11,-1,1,-1.405,"Aperiodic",5,1.527,1
11,2,2,2.81,"Aperiodic",4,1.129,1
11,4,4,5.62,"Aperiodic",4,1.192,1
11,-2,2,-2.81,"Aperiodic",5,1.364,1
11,4,4,5.62,"Periodic",5,1.399,1
11,2,2,2.81,"Aperiodic",5,1.308,1
11,4,4,5.62,"Periodic",3,0.971,1
11,-1,1,-1.405,"Aperiodic",5,1.256,1
11,-1,1,-1.405,"Aperiodic",6,1.862,0
11,0,0,0,"Aperiodic",8,2.514,1
11,-2,2,-2.81,"Aperiodic",5,1.483,0
11,1,1,1.405,"Periodic",4,1.186,1
11,2,2,2.81,"Periodic",4,1.213,1
11,1,1,1.405,"Periodic",5,1.349,1
11,1,1,1.405,"Periodic",5,1.419,1
11,-1,1,-1.405,"Periodic",5,1.518,1
11,-1,1,-1.405,"Periodic",4,1.294,0
11,0,0,0,"Periodic",5,1.532,1
11,4,4,5.62,"Periodic",3,0.995,1
11,0,0,0,"Periodic",6,1.814,0
11,4,4,5.62,"Aperiodic",6,1.709,1
11,2,2,2.81,"Aperiodic",4,0.852,1
11,-2,2,-2.81,"Periodic",3,0.785,1
11,-4,4,-5.62,"Aperiodic",4,1.437,0
11,0,0,0,"Periodic",8,2.469,1
11,-2,2,-2.81,"Periodic",8,2.464,0
11,4,4,5.62,"Periodic",3,0.96,1
11,4,4,5.62,"Aperiodic",3,1.135,1
11,-2,2,-2.81,"Periodic",4,1.057,0
11,-2,2,-2.81,"Aperiodic",6,2.111,0
11,1,1,1.405,"Periodic",5,1.636,1
11,2,2,2.81,"Aperiodic",7,2.232,1
11,2,2,2.81,"Periodic",5,1.486,1
11,-1,1,-1.405,"Aperiodic",7,2.244,1
11,-1,1,-1.405,"Periodic",8,2.419,0
11,4,4,5.62,"Periodic",5,1.403,1
11,2,2,2.81,"Periodic",4,1.169,1
11,4,4,5.62,"Aperiodic",5,1.314,1
11,-2,2,-2.81,"Aperiodic",9,2.935,0
11,0,0,0,"Aperiodic",7,2.165,1
11,4,4,5.62,"Periodic",4,1.009,1
11,1,1,1.405,"Aperiodic",10,3.144,1
11,0,0,0,"Aperiodic",7,2.577,1
11,1,1,1.405,"Periodic",5,1.622,1
11,-1,1,-1.405,"Periodic",7,2.085,1
11,0,0,0,"Aperiodic",7,1.899,1
11,-4,4,-5.62,"Periodic",6,1.977,0
11,1,1,1.405,"Aperiodic",4,1.335,1
11,2,2,2.81,"Aperiodic",5,1.524,1
11,-1,1,-1.405,"Aperiodic",7,1.718,1
11,-1,1,-1.405,"Aperiodic",8,2.198,1
11,-2,2,-2.81,"Aperiodic",10,2.765,0
11,-2,2,-2.81,"Aperiodic",4,1.499,0
11,0,0,0,"Periodic",7,2.246,1
11,-4,4,-5.62,"Aperiodic",7,2.038,0
11,2,2,2.81,"Periodic",4,1.035,1
11,-4,4,-5.62,"Aperiodic",4,1.4,0
11,1,1,1.405,"Aperiodic",4,1.101,1
11,0,0,0,"Periodic",10,3.309,1
11,4,4,5.62,"Aperiodic",4,0.922,1
11,-2,2,-2.81,"Periodic",6,1.934,0
11,-1,1,-1.405,"Aperiodic",7,2.703,1
11,-2,2,-2.81,"Aperiodic",9,2.773,0
11,-1,1,-1.405,"Periodic",11,3.608,0
11,4,4,5.62,"Periodic",3,0.911,1
11,-4,4,-5.62,"Periodic",3,0.951,0
11,-1,1,-1.405,"Aperiodic",4,1.269,0
11,2,2,2.81,"Aperiodic",3,1.053,1
11,4,4,5.62,"Periodic",4,1.091,1
11,4,4,5.62,"Aperiodic",4,1.158,1
11,-4,4,-5.62,"Aperiodic",4,1.298,0
11,4,4,5.62,"Periodic",4,1.113,1
11,1,1,1.405,"Aperiodic",6,1.899,1
11,-2,2,-2.81,"Periodic",6,1.733,1
11,-2,2,-2.81,"Periodic",5,1.545,0
11,-4,4,-5.62,"Periodic",6,1.759,0
11,2,2,2.81,"Aperiodic",3,0.92,1
11,4,4,5.62,"Aperiodic",4,0.985,1
11,1,1,1.405,"Periodic",4,1.165,1
11,-4,4,-5.62,"Periodic",4,1.209,0
11,0,0,0,"Periodic",5,1.391,0
11,-2,2,-2.81,"Periodic",5,1.641,1
11,2,2,2.81,"Aperiodic",5,1.205,1
11,0,0,0,"Aperiodic",5,1.318,1
11,1,1,1.405,"Aperiodic",6,1.492,1
11,-2,2,-2.81,"Periodic",8,2.537,1
11,-4,4,-5.62,"Periodic",5,1.351,0
11,0,0,0,"Aperiodic",7,2.052,1
11,-4,4,-5.62,"Aperiodic",6,1.733,0
11,0,0,0,"Periodic",5,1.389,1
11,1,1,1.405,"Periodic",7,2.146,1
11,0,0,0,"Periodic",7,2.313,1
11,2,2,2.81,"Periodic",7,2.29,1
11,1,1,1.405,"Periodic",5,1.58,1
11,-1,1,-1.405,"Periodic",6,1.754,1
11,-4,4,-5.62,"Aperiodic",6,1.781,0
11,2,2,2.81,"Periodic",4,1.198,1
11,4,4,5.62,"Aperiodic",3,0.972,1
11,-1,1,-1.405,"Periodic",4,1.077,1
11,-2,2,-2.81,"Aperiodic",7,2.168,1
11,2,2,2.81,"Aperiodic",6,1.778,1
11,-4,4,-5.62,"Periodic",8,2.499,0
11,1,1,1.405,"Aperiodic",7,1.994,1
11,-1,1,-1.405,"Periodic",4,1.066,1
